,URL,age
45,http://www.malaysiamax.com/static/bb/index.html...,1.0
46,https://ruketu.retukunado.top/,1.0
47,https://www.standingorder.support/EE,1.0
48,http://139.191.122.34.bc.googleusercontent.com/bb/home/webApp_Aplicati...,13.008219178082191
49,http://139.191.122.34.bc.googleusercontent.com/bb/home/webApp_Aplicati...,13.008219178082191
50,https://hercuwatserxy.gq/on/done/index.html,0.0
51,http://rayridings.top/auth.php,1.0
52,https://cdn.shopify.com/s/files/1/0533/5367/6992/t/3/assets/home.html...,18.01095890410959
53,http://www.runescape.com-ec.ru/,1.0
54,https://www.runescape.com-ec.ru/,1.0
55,http://runescape.com-ec.ru/,1.0
56,https://runescape.com-ec.ru/,1.0
57,https://secure.runescape.com-ec.ru/,1.0
58,http://secure.runescape.com-ec.ru/,1.0
59,https://amazon.amzmonoon.xyz/,1.0
60,https://amazon.amazononzon.icu/,1.0
61,"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,577878972,5778...",1.0
62,https://bit.ly/2OHlg0m,14.008219178082191
63,https://allenaoker.cf/portail/orange/SBROCKER/login.php...,0.0
64,https://ruketu.rekutenuoote.icu/,1.0
65,https://www.aimazon.co-jp-azoanzgamzbxnzms.buzz/...,1.0
66,"https://services.runescape.com-ro.ru/m=weblogin/loginform577,897,427,7...",1.0
67,https://www.lp5644453433.tonohost.com/,3.0027397260273974
68,http://www.lp5644453433.tonohost.com/,3.0027397260273974
69,"https://services.runescape.com-vzla.ru/m=weblogin/loginform161,377,483...",1.0
70,http://pembatalanpemblockiranfacebook.cf/login.php...,0.0
71,http://pembatalanpemblockiranfacebook.gq/login.php...,0.0
72,http://pembatalanpemblockiranfacebook.ga/login.php...,0.0
73,http://pembatalanpemblockiranfacebook.ml/login.php...,0.0
74,http://pembatalanpemblockiranfacebook.tk/login.php...,0.0
75,http://rakuten.co.jp.rakutpk.xyz/,1.0
76,https://login-attempted.com/,1.0
77,http://login-attempted.com/,1.0
78,https://unauthorisenewrecipient.com/Login.php,1.0
79,https://unauthorisenewrecipient.com/,1.0
80,https://deregistered-onlinepayee.com/Login.php...,1.0
81,https://deregistered-onlinepayee.com/,1.0
82,http://whatsappsinvitation2021.mygrupp.tk/,0.0
83,https://web4711.web07.bero-webspace.de/ICS-intern/...,0.0
84,http://www.standingorder.support/EE/,1.0
85,https://att1snet.weebly.com/,15.008219178082191
86,http://att1snet.weebly.com/,15.008219178082191
87,https://attnewsignnow.weebly.com/,15.008219178082191
88,https://attyahoomail-upgrade03.weebly.com/,15.008219178082191
89,https://csthec.com/,2.0027397260273974
90,https://equipoorsoportewebwsignin10rpsnv13ct1604585553rver7.ibx.lat/...,1.0
91,http://facebook-login-customer-security-support-ticket-number-19485643...,0.0
92,http://facebook-login-customer-security-support-ticket-number-19485643...,0.0
93,https://www.accessoinsolito-secur.com/,1.0
94,http://newgroupwhatsappsexyylovers.xxuz.com/,21.01095890410959
95,http://www.unisonsouthayr.org.uk/,15.01095890410959
96,https://loydsbank.co.uk-mydevices.uk/Login.php...,1.0
97,http://loydsbank.co.uk-mydevices.uk/,1.0
98,https://www.online-payeerequest.co.uk/Login.php...,1.0
99,https://www.online-payeerequest.co.uk/,1.0
100,https://www.loydsbank.co.uk-mydevices.uk/,1.0
101,https://natwest.secured-personal-verify.com/Login.php...,1.0
102,http://natwest.secured-personal-verify.com/,1.0
103,http://westlittlerockttitle.com/,1.0
104,https://www.lloyduk-authorised-newpayee-online.com/Login.php...,1.0
105,https://www.lloyduk-authorised-newpayee-online.com/...,1.0
106,https://www.newgroupwhatsappsexyylovers.xxuz.com/...,21.01095890410959
107,https://www.joingrub-whatsapp-ica.duckdns.org/...,0.0
108,https://www.standingorder.support/EE/,1.0
109,http://www.standingorder.support/EE,1.0
110,https://serveurs.yolasite.com/,0.0
111,http://www.qps.ru/yEYvl,16.01095890410959
112,http://www.kutt.it/jPm7bA,4.0
113,http://www.hamrahannoorshabakeh.com/Office%20%20Documents/truelogin/...,6.002739726027397
114,http://www.hamrahannoorshabakeh.com/Office%20%20Documents/truelogin...,6.002739726027397
115,https://www.support-verify-my-newpayment.com/Login.php...,1.0
116,https://www.support-confirm-my-newpayments.com/Login.php...,1.0
117,https://www.sharepointle.com/nam/login?id=bGh4NlJnZE9QWDJNZGZZcTg2MHE4...,1.0
118,https://www.secure-verify-mypayments.com/Login.php...,1.0
119,https://www.secure-alert-helpcentre.co.uk/Login.php...,1.0
120,https://www.royalmail-confirmpayment.com/verifylogin.php?&sessioni...,1.0
121,https://www.royalmail-confirmpayment.com/secure.php?&sessionid=$ha...,1.0
122,https://www.postalupdates.support/RoyalMail/verifylogin.php?&sessi...,1.0
123,https://www.postalupdates.support/RoyalMail/secure.php?&sessionid=...,1.0
124,https://www.online-security-alerts.com/Login.php...,0.0
125,https://www.newpayee-confirmation-service.com/Login.php...,1.0
126,https://www.loydsbank.co.uk-mydevices.uk/Login.php...,1.0
127,https://www.lloydbank-online-devicepairing-reset-gb.com/Login.php...,1.0
128,https://www.grubwhatsapp.duckdns.org/login.php...,0.0
129,https://www.dhlgpi.com/z7m1pi8plzq5ska,11.008219178082191
130,https://www.dhlgpi.com/web-verifysecurity-apple.appleid.com...,11.008219178082191
131,https://www.dhlgpi.com/t.1t,11.008219178082191
132,https://www.dhlgpi.com/rasp.php,11.008219178082191
133,https://www.dhlgpi.com/new%20dji%20phantom%204%20pro%20v2.0%20kit%20w%...,11.008219178082191
134,https://www.dhlgpi.com/my-site,11.008219178082191
135,https://www.dhlgpi.com/lloyds,11.008219178082191
136,https://www.dhlgpi.com/ipod-touch,11.008219178082191
137,https://www.dhlgpi.com/hecq589u2t3nr,11.008219178082191
138,https://www.dhlgpi.com/cibc,11.008219178082191
139,https://www.dhlgpi.com/a_x,11.008219178082191
140,https://www.attemptedpaymentalerts.com/lloyds/Login.php...,1.0
141,https://www.43-245-61-213.cprapid.com/a_x,4.002739726027397
142,https://wetter-volumes.000webhostapp.com/Coxlfullz/CoxMail%20full/log/...,6.002739726027397
143,https://wetter-volumes.000webhostapp.com/Coxlfullz/CoxMail%20full/log/...,6.002739726027397
144,https://web4711.web07.bero-webspace.de/ICS-intern...,0.0
145,https://web4705.web07.bero-webspace.de/ICShome/User/...,0.0
146,https://web4705.web07.bero-webspace.de/ICShome/User...,0.0
147,https://switchdesign.group/asm/newasb2020/random/index.htm...,0.0
148,https://s.id/ICS-systemhelp,8.005479452054795
149,https://shivanienterprises.com/mmm/update/chaseonline/update.profile.p...,11.613698630136986
150,https://shivanienterprises.com/mmm/update/chaseonline/login.htm...,11.613698630136986
151,https://secure-mydetails.org/Login.php,1.0
152,https://securelloyd-mobile-online.com/Login.php...,1.0
153,https://sanarac.com/wp-includes/css/dist/components/american.americane...,9.005479452054795
154,https://rm-billing.com/verifylogin.php?&sessionid=$hash&secure...,1.0
155,https://rm-billing.com/secure.php?&sessionid=$hash&securessl=t...,1.0
156,https://recoverys-24978316497821364522.tk/incorrect_email.html...,0.0
157,https://nutzername-login.de/login-de.php?ZCi8DEuwsTdQH2BYfXJ5IkFmpa703...,0.0
158,https://newton-us-ocom.gq/?login=do,0.0
159,https://nevergrowers.com/doc/voice/microsoft.php...,1.0
160,https://mail.help-checks.co.uk/Login.php,1.0
161,https://mail.grubwhatsapp.duckdns.org/login.php...,0.0
162,https://mail.duetoarquitetura.com.br/0469026f40364f0/indxmobonl.php...,16.465753424657535
163,https://khriam.com/wp-includes/blocks/tele/ppusr.html...,1.0
164,https://globalinfohost.com/landingpage/dd263864-38a2-466a-be2f-4e5ec6c...,1.0
165,https://farmaformula.com.br/up/ad/ASB/online.asb.co.nz/ASB/...,23.991780821917807
166,https://farmaformula.com.br/up/ad/ASB/online.asb.co.nz/ASB...,23.991780821917807
167,https://facebook.com.page-contact149357.com/index2.php...,0.0
168,https://equipoorsoportewebwsignin10rpsnv13ct1604585553rver7.ibx.lat/in...,1.0
169,http://secure273.inmotionhosting.com/~c6d99f5/FJUFE9EHF9EFHS/ezdhibnuh...,21.013698630136986
170,https://ebay.display-seller-negative-reputation.shop/Uvaa2R3VFTjY-bsrb...,1.0
171,https://easywebsitemaker.org/ClosingDisclosure/index.html...,2.0027397260273974
172,https://coperindia.org/downtime/index.php,15.01095890410959
173,https://clarislaborbuilder.com/zx/onedrive_file/xb/...,10.005479452054795
174,https://clarislaborbuilder.com/zx/onedrive_file/xb...,10.005479452054795
175,https://canal-nantes-brest.fr/-/orange/e0b5f,1.0
176,https://canal-nantes-brest.fr/-/orange/0f626,0.0
177,https://bbva.mx-a93k.casa/2,0.0
178,https://237995219084194317.eu-gb.cf.appdomain.cloud/?92a6281f-d6ba-490...,4.002739726027397
179,http://royalmail-complete.com/verifylogin.php?&sessionid=$hash&amp...,0.0
180,http://royalmail-complete.com/secure.php?&sessionid=$hash&secu...,0.0
181,http://recentlyproject.000webhostapp.com/cncountin/upload/en.php...,6.002739726027397
182,http://page-center010248.com/index2.php,1.0
183,http://nextlevelleadershipprogram.com/consist/telekom_login/login.php...,4.002739726027397
184,http://itaucomvc.com/itau,1.0
185,http://bestserviciewellsfargoauth8.000webhostapp.com/Best_Wells/Best_W...,6.002739726027397
186,http://139.191.122.34.bc.googleusercontent.com/bb/home/webApp_Aplicati...,13.008219178082191
187,http://139.191.122.34.bc.googleusercontent.com/bb/home/webApp_Aplicati...,13.008219178082191
188,https://orangeportail464.wixsite.com/orange,9.005479452054795
189,https://attpoint01.weebly.com/,15.008219178082191
190,https://charalabosdiamandis-plus.cloudaccess.host/login/F004f19441/559...,0.0
191,https://www.natien2aqlusco.top/index27.php,0.0
192,https://www.netien2auplsco.com/index27.php,1.0
193,http://www.desbloqueosdeproductos.com,1.0
194,https://www.desbloqueosdeproductos.com,1.0
195,https://www.desbloqueosdeproductos.com/informacion/transactions.php...,1.0
196,http://www.desbloqueosdeproductos.com/informacion/transactions.php...,1.0
197,https://my-jcb.lfsysw.com/,1.0
198,https://internetfacture-telephonique0.yolasite.com/...,0.0
199,https://orico.co.jp.wjbzxw.com/login.php,6.005479452054795
200,https://activation-page-rule-corp-2021.my.id/,1.0
201,https://gorlaknten.ianknten.com/,0.0
202,http://www.anamazonm.xyz/,1.0
203,https://fb-updates-1000171323223133557072291372501-mc.tk/checkpoint_ne...,0.0
204,https://fb-updates-1000171323223133557072291372501-mc.tk/update.html...,0.0
205,https://fb-updates-1000171323223133557072291372502-mc.tk/update.html...,0.0
206,https://fb-updates-1000171323223133557072291372503-mc.tk/update.html...,0.0
207,https://fb-updates-1000171323223133557072291372504-mc.tk/update.html...,0.0
208,https://fb-updates-1000171323223133557072291372510-mc.tk/update.html...,0.0
209,https://fb-updates-1000171323223133557072291372509-mc.tk/update.html...,0.0
210,https://fb-updates-1000171323223133557072291372508-mc.tk/update.html...,0.0
211,https://fb-updates-1000171323223133557072291372507-mc.tk/update.html...,0.0
212,https://fb-updates-1000171323223133557072291372506-mc.tk/update.html...,0.0
213,https://fb-updates-1000171323223133557072291372506-mc.tk/checkpoint_ne...,0.0
214,https://fb-updates-1000171323223133557072291372505-mc.tk/update.html...,0.0
215,https://fb-updates-1000171323223133557072291372505-mc.tk/checkpoint_ne...,0.0
216,http://www.anamazonm.buzz/,1.0
217,http://amazon-account.x-u.live/,0.0
218,https://www.look567644564i.tonohost.com/,3.0027397260273974
219,http://www.look567644564i.tonohost.com/,3.0027397260273974
220,http://www.secureactmsn9591.tonohost.com/Iogin.srfwa=wsignin10&rps...,3.0027397260273974
221,https://identifiez-vous387.yolasite.com/,0.0
222,https://bottlemessaliaprim.wixsite.com/my-site-2...,9.005479452054795
223,https://messagerie-vocale-par-sms-orange7.yolasite.com/...,0.0
224,https://bit.ly/3qAVxUN,14.008219178082191
225,https://votre-messagerie-vocale-orange17.yolasite.com/...,0.0
226,https://kutt.it/jPm7bA,4.0
227,https://messagerie-vocale-orange-pro-202145.yolasite.com/...,0.0
228,https://cutt.ly/6zb1W7W,6.002739726027397
229,https://qps.ru/yEYvl,16.01095890410959
230,https://messagerie-vocale-orange-pro-202146.yolasite.com/...,0.0
231,https://cutt.ly/Lzb06xL,6.002739726027397
232,https://service-orange138.yolasite.com/,0.0
233,https://bit.ly/38qAL41,14.008219178082191
234,https://nextgenerationfillers.com/orange/,10.008219178082191
235,http://paiement.ovhcloud3.com-e9953e3f.donhero-achat.fr/NzZzUk5vYkFmUj...,2.0
236,https://yifot16710.yolasite.com/,0.0
237,https://kutt.it/Ou2Zj6,4.0
238,http://rakuten.co.jp.rarakuten.xyz/,1.0
239,http://dfghjkghbjnk.moonfruit.com/,22.016438356164382
240,https://canal-nantes-brest.fr/-/orange/e0b5f/,1.0
241,https://orange5412.yolasite.com/,0.0
242,https://secure273.inmotionhosting.com/~c6d99f5/FJUFE9EHF9EFHS/ezdhibnu...,21.013698630136986
243,https://canal-nantes-brest.fr/-/orange/0f626/,1.0
244,https://payinpalsecure.000webhostapp.com/,6.002739726027397
245,http://amazon.co.jp.palidy.buzz/,1.0
246,https://funnymoms854546.000webhostapp.com/,6.002739726027397
247,https://ig-blue-badge-form-contacter.000webhostapp.com/...,6.002739726027397
248,https://www.amazon-check-co-jp.g8b.top/,0.0
249,http://ix.chauffagebois-hiver.com/,1.0
250,https://ama.jp-sevirvices.info/,1.0
251,http://dataakun.konfirrmasi-pemblokiran.tk/login.php...,0.0
252,https://www.amazon-check-co-jp.t6c.top/,0.0
253,https://www.amazon-check-co-jp.e9q.top/,0.0
254,https://snb.ecomops.com/admin/mailbox/rectify/sys-admin-9-0-4-7/repair...,12.008219178082191
255,https://www.bl55674445.tonohost.com/,3.0027397260273974
256,http://www.bl55674445.tonohost.com/,3.0027397260273974
257,https://ultimatepreneur.com/out/?ohsw3v122f1,2.0027397260273974
258,http://mobile-aparelho.com/,1.0
259,https://sparkasse-directservice38.xyz/sp/,1.0
260,https://sparkassen-kundenvalidierung5.xyz/sp/anmeldung.php?starten=Z3E...,1.0
261,https://sparkassen-kundenvalidierung3.xyz/sp/,1.0
262,https://sparkassen-kundenvalidierung2.xyz/sp/anmeldung.php...,1.0
263,https://dkb-update20210310.com/dkb/84db206bed87a1b/login.php...,1.0
264,https://de9632.xyz/spk/anmeldung.php,1.0
265,https://cashonyourmobile.net.au/about/wp/,0.0
266,https://cashonyourmobile.net.au/about/wp,0.0
267,http://loginfacebook-com.tk/login.php,0.0
268,https://runescape.com-cn.ru/,1.0
269,http://runescape.com-cn.ru/,1.0
270,https://www.runescape.com-cn.ru/,1.0
271,http://www.runescape.com-cn.ru/,1.0
272,https://www.runescape.com-nu.ru/,1.0
273,https://runescape.com-nu.ru/,1.0
274,http://runescape.com-nu.ru/,1.0
275,http://www.secure.runescape.com-nu.ru/,1.0
276,https://www.secure.runescape.com-nu.ru/,1.0
277,https://olx.pl.oferta-payment.store/get/order/?id=69472340...,0.0
278,https://olx.pl.oferta-payment.store/banks/ipko/?id=69472340...,0.0
279,https://olx.pl.oferta-payment.store/banks/?id=69472340...,0.0
280,https://olx.pl.oferta-payment.store/get/?id=69472340...,0.0
281,https://foundations-19996497852312640590.tk/Login_to_Facebook.html...,0.0
282,https://foundations-19996497852312640589.tk/Login_to_Facebook.html...,0.0
283,https://foundations-19996497852312640588.tk/Login_to_Facebook.html...,0.0
284,https://foundations-19996497852312640586.tk/Login_to_Facebook.html...,0.0
285,https://foundations-19996497852312640585.tk/Login_to_Facebook.html...,0.0
286,https://foundations-19996497852312640584.tk/Login_to_Facebook.html...,0.0
287,https://foundations-19996497852312640583.tk/Login_to_Facebook.html...,0.0
288,https://foundations-19996497852312640582.tk/Login_to_Facebook.html...,0.0
289,https://rb.gy/ugirdb?Facebook_Update,2.0027397260273974
290,https://foundations-19996497852312640581.tk/Login_to_Facebook.html...,0.0
291,https://campanhacadastbra.myddns.me/ibpfnovologin/home.php?hash=184073...,0.0
292,https://www.amazon-check-co-jp.z4u.top/,1.0
293,https://www.amazon-check-co-jp.s5n.top/,1.0
294,https://www.amazon-check-co-jp.o7z.top/,0.0
295,https://www.amazon-check-co-jp.h7s.top/,1.0
296,https://www.amazon-check-co-jp.c3d.top/,1.0
297,https://safety-dostawa.biz,1.0
298,https://amazon.amzazoiuei.buzz/,1.0
299,https://ratuksnn.rakuttok.buzz/,1.0
300,https://www.linkedforensics.com/img/zlink/,11.008219178082191
301,https://nationalismheir.com/79654/,1.0
302,https://recoverys-24978316497821364530.tk/log2.php...,0.0
303,http://amaazono.amazzonn.shop/,1.0
304,https://recoverys-24978316497821364530.tk/Update_Paypal_Method.htm...,0.0
305,https://recoverys-24978316497821364530.tk/Update_Payment_Methods.htm...,0.0
306,https://recoverys-24978316497821364529.tk/log2.php...,0.0
307,https://recoverys-24978316497821364529.tk/Update_Paypal_Method.htm...,0.0
308,https://recoverys-24978316497821364529.tk/Update_Payment_Methods.htm...,0.0
309,https://recoverys-24978316497821364528.tk/Login_to_Facebook.html...,0.0
310,https://recoverys-24978316497821364522.tk/Login_to_Facebook.html...,0.0
311,https://recoverys-24978316497821364523.tk/Login_to_Facebook.html...,0.0
312,https://recoverys-24978316497821364524.tk/Login_to_Facebook.html...,0.0
313,https://recoverys-24978316497821364525.tk/Login_to_Facebook.html...,0.0
314,https://recoverys-24978316497821364526.tk/Login_to_Facebook.html...,0.0
315,https://recoverys-24978316497821364527.tk/checkpoint_next.html?Faceboo...,0.0
316,https://rb.gy/yybaeb?Facebook_Update,2.0027397260273974
317,https://recoverys-24978316497821364527.tk/Login_to_Facebook.html...,0.0
318,https://www.aimazon.co-jp-azonmamzonzauu.xyz/,1.0
319,http://cancel-pemblockiran-facebook.tk/login.php...,0.0
320,http://cancel-pemblockiran-facebook.cf/login.php...,0.0
321,http://cancel-pemblockiran-facebook.ml/login.php...,0.0
322,http://cancel-pemblockiran-facebook.gq/login.php...,0.0
323,http://cancel-pemblockiran-facebook.ga/login.php...,0.0
324,http://confirmaciond66s.tonohost.com/Inicio.html...,3.0027397260273974
325,http://cancelpemblockiranfacebook.tk/login.php...,0.0
326,http://cancelpemblockiranfacebook.gq/login.php...,0.0
327,http://cancelpemblockiranfacebook.ga/login.php...,0.0
328,http://cancelpemblockiranfacebook.cf/login.php...,0.0
329,http://cancelpemblockiranfacebook.ml/login.php...,0.0
330,http://posten-ja.ml/pakke1.3.6_no8299000111923P/POSTEN_PAKKE_904951986...,0.0
331,https://activation-page-regulation-corp-2021.my.id/...,1.0
332,https://att-net-com.weebly.com/,15.008219178082191
333,http://verifikasi-loginfb.tk/login.php,0.0
334,http://cancel-blockir-facebooks.ml/login.php,0.0
335,http://cancel-blockir-facebooks.tk/login.php,0.0
336,http://cancel-blockir-facebooks.gq/login.php,0.0
337,http://cancel-blockir-facebooks.ga/login.php,0.0
338,https://my.jcb.co.jp.hostingbinloginsee.buzz/,1.0
339,https://olx.3ds-paymenting.pl/cash60160517,1.0
340,https://wetter-volumes.000webhostapp.com/Coxlfullz/CoxMail%20full/log/...,6.002739726027397
341,https://m3m3k.umbrellacorporation.id/killbot/kikiyo.php...,1.0
342,https://yah322.weebly.com/,15.008219178082191
343,https://rutadresources.com//blog//wp-content/themes/highlight/hmsignup...,1.0
344,https://wishopscaribbean.com/alfa_shtml/assets/081c9023d5/?air=NLA&AP_...,1.0
345,http://www.rumahngajijohor.com/wp-includes/customize/redir.php...,5.005479452054795
346,https://wishopscaribbean.com/alfa_shtml/assets/87f47d167b/?air=NLA&AP_...,1.0
347,http://createa.konfirmasii-pemblokiran.cf/login.php...,0.0
348,https://wishopscaribbean.com/alfa_shtml/assets/?id=view...,1.0
349,http://passionperform.com/qddlgiqwat.html?JHBVfcDsweRDfcgVuhjnINhuBGYv...,1.0
350,https://olx.pl-oferrta.xyz/?rowerek-dzieciecy-pierwszy-14-CID767-IDISF...,1.0
351,https://dataseo.com.br/includes/CH/manage/sms/...,2.041095890410959
352,http://outlookwebapp097.moonfruit.com/,22.016438356164382
353,https://amazonkjhgsdoyetgh.icu/,1.0
354,https://hytjf.weebly.com/,15.008219178082191
355,https://spk94153113425service.xyz/,1.0
356,https://sparkasse-directservice02.xyz/sp/anmeldung.php...,1.0
357,https://sparkasse-directservice14.xyz/sp/anmeldung.php?starten=dgDWfEc...,1.0
358,https://sparkasse-directservice14.xyz/sp/,1.0
359,https://widenlegislature.com/fgdtrzh7tzfdjch67rdzhf11.php...,1.0
360,https://sparkasse-directservice39.xyz/sp/anmeldung.php?starten=6vwVWJU...,1.0
361,https://sparkasse-directservice39.xyz/sp/,1.0
362,https://sparkasse-directservice40.xyz/sp/anmeldung.php?starten=Zv3SkBn...,1.0
363,https://sparkasse-directservice40.xyz/sp/,1.0
364,https://sparkasse-directservice33.xyz/sp/anmeldung.php?starten=grlTyOv...,1.0
365,https://lnterbank.personasibkpe.com/doc/login.php...,1.0
366,https://bobmills-validates.com/,1.0
367,https://westridgebuilder.com/,1.0
368,http://loydsbank.co.uk-mydevice-gb.uk/,1.0
369,https://joingrub-whatsapp-ica.duckdns.org/,0.0
370,https://lareference.ac.ma/,0.0
371,http://lareference.ac.ma/,0.0
372,https://rakuten.rukuteno.icu/mobile/,1.0
373,https://ttsbld.cn/signim/,2.0
374,https://help-checks.co.uk/Login.php,1.0
375,https://help-checks.co.uk/,1.0
376,https://cancelledrecipient.com/,1.0
377,https://mail.help-verify-my-newpayments.com/,1.0
378,http://review-mynew-device.com/,1.0
379,https://mail.review-mynew-device.com/,1.0
380,https://cancelpayees-onlinebanking.com/Login.php...,1.0
381,https://cancelpayees-onlinebanking.com/,1.0
382,http://cancelpayee-onlinebanking.com/,1.0
383,https://recipientscancelled.com/Login.php,1.0
384,https://recipientscancelled.com/,1.0
385,http://amazonwepappservice.net/,1.0
386,http://newlive-procedure.com/,1.0
387,http://bred-france-974.web.app/,3.0027397260273974
388,https://y5jdfeng.shop/signim/?/,1.0
389,http://www.canal-nantes-brest.fr/-/orange/a1969/index2.html...,1.0
390,http://www.canal-nantes-brest.fr/-/orange/358ae/index2.html...,0.0
391,https://www.bnk-of-guam-onlineservice.icu/Bog.services.html...,1.0
392,http://www.bnk-of-guam-onlineservice.icu/Bog.services.html...,1.0
393,https://y5jdfeng.shop/signim/?,1.0
394,https://www.radiocariocafutebol.com/game/true/...,4.002739726027397
395,https://www.radiocariocafutebol.com/game/true,4.002739726027397
396,https://www.ofertadeportes.com/dhl/dhl/dhl/,13.008219178082191
397,https://www.ofertadeportes.com/dhl/dhl/dhl,13.008219178082191
398,https://www.cancelpayees-onlinebanking.com/Login.php...,1.0
399,https://web4689.web07.bero-webspace.de/GG1223/...,0.0
400,https://web4689.web07.bero-webspace.de/GG1223,0.0
401,https://votersconnect.in/tax/wear/,2.0
402,https://votersconnect.in/tax/wear,2.0
403,https://verify-unauthentic-payee.com/lloyds/Login.php...,1.0
404,https://verify-unauthentic-payee.com/lloyds,1.0
405,https://unpairthisdevice.com/lloyds/Login.php,1.0
406,https://ttsbld.cn/signim,2.0
407,https://tsk-idrija.si/administrator/drop/page.php?email=b.zhang@didich...,16.01095890410959
408,https://surrogatemusic.com/cg-bin/latest-onedrive/office.php...,9.005479452054795
409,https://secure-strato0f81c9ea.groupe-fr-complete.com/?sessionID=d0216a...,1.0
410,https://satisfact.co/msn/excelz/bizmail.php?email=&.rand=13vqcr8bp...,7.002739726027397
411,https://royalmail-packagefees.com/verifylogin.php?&sessionid=$hash...,1.0
412,https://royalmail-packagefees.com/secure.php?&sessionid=$hash&...,1.0
413,https://review-mynew-device.com/Login.php,1.0
414,https://rakuten.rukuteno.icu/mobile,1.0
415,https://psychomen.ru/db/,1.0
416,https://psychomen.ru/db,1.0
417,http://posten-ja.ml/pakke1.3.6_no8299000111923P/POSTEN_PAKKE_904951986...,0.0
418,https://posten-ja.ml/pakke1.3.6_no8299000111923P/POSTEN_PAKKE_90495198...,0.0
419,https://observation-point-ck3558794621879643698495489-bg.tk/incorrect_...,0.0
420,https://observation-point-ck3558794621879643698495488-bg.tk/incorrect_...,0.0
421,https://observation-point-ck3558794621879643698495486-bg.tk/incorrect_...,0.0
422,https://observation-point-ck3558794621879643698495485-bg.tk/incorrect_...,0.0
423,https://attiviamosicurezza.000webhostapp.com/,6.002739726027397
424,https://bit.ly/attiviamosicurezza,14.008219178082191
425,https://observation-point-ck3558794621879643698495484-bg.tk/incorrect_...,0.0
426,https://observation-point-ck3558794621879643698495483-bg.tk/incorrect_...,0.0
427,https://observation-point-ck3558794621879643698495482-bg.tk/incorrect_...,0.0
428,https://observation-point-ck3558794621879643698495481-bg.tk/incorrect_...,0.0
429,https://observation-point-ck3558794621879643698495480-bg.tk/incorrect_...,0.0
430,https://newlive-procedure.com/Login.php,1.0
431,https://mail.verify-unauthentic-payee.com/lloyds/Login.php...,1.0
432,https://mail.secure-help-unuathorised.com/Login.php...,1.0
433,https://mail.review-mynew-device.com/Login.php...,1.0
434,https://mail.o2-updatebillingvia.com/Login,1.0
435,https://mail.help-verify-my-newpayments.com/Login.php...,1.0
436,https://mail.cancelpayees-onlinebanking.com/Login.php...,1.0
437,https://mail.cancelledrecipient.com/Login.php,1.0
438,https://loydsbank.co.uk-mydevice-gb.uk/Login.php...,1.0
439,https://deliverydiancana.cc/haktmcha/,1.0
